Date,TempMax,TempAvg,TempMin,DewMax,DewAvg,DewMin,HumidityMax,HumidityAvg,HumidityMin,WindMax,WindAvg,WindMin,PressureMax,PressureAvg,PressureMin,RainTotal,DateSeattle,DayBeforeRainSeattle,Season
792019,88,71.4,0,47,42.8,0,67,36.6,0,8,4.9,0,27.1,27.1,27,0,782019,0,Summer
7102019,94,80.8,71,49,44.8,41,41,29.1,16,14,7.4,0,27.1,27,27,0,792019,0,Summer
7112019,95,80.2,63,54,49.1,45,65,37.2,18,15,6,0,27.1,27,27,0,7102019,0.19,Summer
7122019,98,82.6,64,56,51,46,70,37,18,10,4.9,0,27,27,26.9,0,7112019,0.15,Summer
7132019,98,84.3,69,53,49.6,46,53,31.6,17,12,6.5,0,27,26.9,26.9,0,7122019,0,Summer
7142019,93,76.3,0,55,47.6,0,72,37.6,0,31,9.4,0,27.1,27,26.9,0,7132019,0,Summer
7152019,91,76.2,62,51,48,41,65,40.4,19,16,7.5,0,27.1,27,26.9,0,7142019,0,Summer
7162019,85,73.6,63,53,49.2,42,70,45.7,24,15,9.7,0,27,27,26.9,0,7152019,0,Summer
7172019,90,75.5,60,48,45.1,39,64,37.2,17,16,5.5,0,27,26.9,26.9,0,7162019,0.02,Summer
7182019,87,75.1,62,51,46.6,41,60,38.3,23,14,6.7,0,27,26.9,26.9,0,7172019,0,Summer
7192019,81,69.8,58,46,30.8,14,46,27.3,8,16,10.2,0,27.1,27,26.9,0,7182019,0.23,Summer
7202019,88,71.3,53,39,33.8,25,53,28.5,13,15,7.8,0,27.1,27,27,0,7192019,0.12,Summer
7212019,96,77.6,58,51,40.8,32,48,29.4,13,8,4.4,0,27.1,27,26.9,0,7202019,0.01,Summer
7222019,100,85.9,71,50,46.1,41,41,26.7,14,13,6.3,0,27,27,26.9,0,7212019,0,Summer
7232019,95,83.6,77,56,49.9,43,48,31.7,21,22,8.3,3,27.1,27.1,27,0,7222019,0,Summer
7242019,88,78.1,67,54,40.3,20,59,30.3,9,14,8.8,0,27.2,27.1,27,0,7232019,0,Summer
7252019,94,76.5,58,45,35.4,29,44,24.6,11,14,5.9,0,27.2,27.1,27,0,7242019,0,Summer
7262019,87,75.8,64,52,41.9,37,44,30.5,18,9,4.9,0,27.1,27.1,27,0,7252019,0,Summer
7272019,94,79.7,65,54,46.4,37,58,34.5,15,13,6.9,0,27.2,27.1,27.1,0,7262019,0,Summer
7282019,95,79.2,61,51,45.3,37,54,33.5,14,10,5.3,0,27.2,27.1,27,0,7272019,0,Summer
7292019,96,81.2,67,57,50.2,47,61,36,19,16,6.8,0,27,26.9,26.9,0,7282019,0,Summer
7302019,96,82.9,69,56,50.6,42,58,35.3,18,12,7,3,27,26.9,26.9,0.02,7292019,0,Summer
7312019,97,81.4,65,50,44.1,34,52,29.6,11,9,5.7,0,27,26.9,26.9,0,7302019,0,Summer
812019,98,81.7,63,48,44.6,40,49,28.8,16,9,5,0,27.1,27,26.9,0,7312019,0,Summer
822019,94,81.3,69,53,48.2,42,51,33.1,18,16,7.7,0,27.1,27,27,0,812019,0,Summer
832019,97,79.8,63,52,49,40,60,37.6,16,12,3.7,0,27.1,27,26.9,0.01,822019,0.34,Summer
842019,99,81.2,64,52,49,41,58,35.3,18,7,5,0,27,27,26.9,0,832019,0.03,Summer
852019,99,82.8,67,56,48.5,44,59,33.3,16,10,4.5,0,27.1,27,26.9,0,842019,0,Summer
862019,100,84.5,73,53,45,38,43,27.1,12,22,7.6,0,27,27,26.9,0,852019,0,Summer
872019,98,84.8,74,48,41.9,38,35,23.2,13,18,6.9,0,27,26.9,26.9,0,862019,0,Summer
882019,86,78.2,73,55,48,40,46,34.9,28,22,8,0,27,27,26.9,0,872019,0,Summer
892019,91,76.5,67,58,52.1,42,73,46.5,19,24,10.2,0,27,26.9,26.8,0,882019,0,Summer
8102019,83,69.8,62,59,53,44,84,58.2,25,20,10.4,0,27,26.9,26.9,0.08,892019,0,Summer
8112019,77,67.6,58,50,46.8,44,75,49.2,32,14,7.8,3,27.1,27.1,27,0,8102019,0,Summer
8122019,84,70.3,57,50,42.8,32,69,41.2,16,14,5.1,0,27.2,27.1,27.1,0,8112019,0.38,Summer
8132019,91,75.1,60,48,42.6,38,47,32.9,17,12,5.3,0,27.1,27.1,27.1,0,8122019,0,Summer
8142019,94,78.6,63,46,42.1,37,46,29.6,14,14,7,0,27.1,27.1,27,0,8132019,0,Summer
8152019,90,75.9,62,49,43.6,37,56,34.8,16,15,7.3,0,27.1,27.1,27,0,8142019,0,Summer
8162019,87,73.3,58,46,40.2,33,57,33.6,15,14,6.3,0,27.1,27,26.9,0,8152019,0,Summer
8172019,85,71,55,44,39.8,35,55,34.2,18,12,5.6,0,27,26.9,26.9,0,8162019,0,Summer
8182019,94,77.7,59,43,40.8,39,53,29.6,15,14,5.5,0,26.9,26.9,26.8,0,8172019,0,Summer
8192019,94,80.5,63,43,41,38,43,25.8,16,12,6.8,0,27,26.9,26.8,0,8182019,0,Summer
8202019,98,80.9,64,49,42,39,43,27.1,14,10,5.6,0,27,27,26.9,0,8192019,0,Summer
8212019,95,81,67,46,42.4,38,37,26.5,14,23,7,0,27,26.9,26.8,0,8202019,0,Summer
8222019,82,73.5,62,51,47.8,44,65,41.7,28,20,14,5,27,26.9,26.9,0,8212019,0,Summer
8232019,86,71.5,56,46,42,34,69,39.1,16,12,4.5,0,27,27,26.9,0,8222019,0.37,Summer
8242019,94,78.6,63,46,37.5,33,35,24.4,12,9,5.2,0,27,26.9,26.9,0,8232019,0.01,Summer
8252019,85,73,59,45,39.4,32,53,32,17,17,7.7,0,27.1,27,26.9,0,8242019,0,Summer
8262019,83,66.5,0,54,35.1,0,59,32.2,0,14,6.5,0,27.2,27.1,27.1,0,8252019,0,Summer
8272019,88,72.6,54,41,36.2,31,55,28.8,16,10,5.1,0,27.1,27.1,27,0,8262019,0,Summer
8282019,96,78.2,60,42,37,30,42,25.7,11,9,5.2,0,27.1,27,26.9,0,8272019,0,Summer
8292019,94,82,70,50,38.9,35,37,22.4,15,17,7.2,0,27,27,26.9,0,8282019,0,Summer
8302019,91,77,62,55,51.1,46,72,43.8,22,14,6.7,0,27.1,27,27,0,8292019,0,Summer
8312019,95,80.5,65,47,45.5,42,52,31.6,17,10,6.3,0,27.1,27,26.9,0,8302019,0.07,Summer
912019,96,80.5,65,45,41,34,48,26.5,11,13,5.5,0,27,27,26.9,0,8312019,0,Summer
922019,93,78.1,63,50,38.3,32,37,25.5,12,9,5.8,0,27.1,27,27,0,912019,0,Summer
932019,96,80,63,44,38.1,32,40,23.5,13,12,5.2,0,27.1,27,26.9,0,922019,0,Summer
942019,95,78.8,63,49,44,37,48,30.9,13,17,4.3,0,27.1,27,27,0,932019,0,Summer
952019,97,83.6,71,63,47.7,40,75,31.8,18,29,11,0,27.1,27.1,27,0,942019,0,Summer
962019,81,70.6,65,64,59.7,51,87,71.1,36,20,6.7,0,27.2,27.1,27.1,0.02,952019,0,Summer
972019,84,71.3,59,57,53.5,50,81,56.3,33,7,3.7,0,27.1,27,26.9,0.12,962019,0,Summer
982019,72,62.6,57,58,55.9,51,93,79.9,48,32,9.2,3,27,26.9,26.8,0.2,972019,0,Summer
992019,72,62.3,54,55,47,39,97,62,32,7,3.6,0,27,27,26.9,0.12,982019,0.59,Summer
9102019,71,60.5,50,47,43.9,42,86,56.7,35,15,5.7,0,27,26.9,26.9,0,992019,0.18,Summer
9112019,73,61.1,50,46,43.7,39,83,55.8,29,15,6.7,0,27.2,27.1,27,0,9102019,0.15,Summer
9122019,79,65.2,53,46,42.8,37,75,48.2,23,13,6.3,0,27.3,27.3,27.2,0,9112019,0,Summer
9132019,84,69.8,57,45,40.4,32,55,37,15,12,6.6,0,27.2,27.1,27.1,0,9122019,0,Summer
9142019,90,72.5,56,44,38.7,34,62,32.7,14,10,6.9,0,27.1,27,26.9,0,9132019,0.24,Summer
9152019,91,76.7,63,39,31.1,21,40,22.1,8,18,9.5,0,26.9,26.8,26.7,0,9142019,0,Summer
9162019,76,64.8,51,48,40.8,28,89,45,18,28,10.9,0,27,26.8,26.8,0,9152019,0.27,Summer
9172019,68,56.9,51,49,45,38,92,68,34,13,3.6,0,27.1,27,26.9,0.26,9162019,0.22,Summer
9182019,61,55.3,51,51,48.4,42,89,78,58,8,4.3,0,27,26.9,26.9,0,9172019,0.09,Summer
9192019,66,52.6,47,48,46.7,43,100,82.8,47,17,4.7,0,27,27,26.9,0.05,9182019,0.75,Summer
9202019,68,57.3,49,47,42.7,37,83,61.1,32,23,12.1,5,27.1,27,27,0,9192019,0,Summer
9212019,70,57.5,45,44,41.8,37,83,59,31,12,5,0,27.2,27.1,27.1,0,9202019,0.04,Summer
9222019,77,63.8,51,49,40.3,37,66,45.9,24,15,8.5,0,27.1,27,26.9,0,9212019,0,Summer
9232019,72,61.8,52,51,47.7,44,86,62.3,38,14,7.2,0,27.2,27.1,27,0,9222019,0,Fall
9242019,77,64.5,53,49,45.5,42,74,52.5,31,18,7.3,0,27.3,27.2,27.1,0,9232019,0.29,Fall
9252019,71,60.3,50,47,40,36,77,49.8,28,18,8.4,0,27.2,27.1,27.1,0,9242019,0.07,Fall
9262019,79,63.5,47,44,36.3,32,63,39.9,19,16,6.4,0,27.1,27,26.8,0,9252019,0,Fall
9272019,70,60.4,50,51,39.8,25,86,51.4,24,12,7.3,0,27,26.9,26.7,0,9262019,0,Fall
9282019,54,48.4,45,39,34.1,27,76,58.3,39,17,6.3,0,26.8,26.7,26.7,0,9272019,0.2,Fall
9292019,52,43.6,35,33,29.4,25,86,60.1,35,10,4.8,0,26.9,26.8,26.8,0.01,9282019,0.12,Fall
9302019,56,45.9,34,34,28.2,25,76,52.3,31,12,5.7,0,27,27,26.9,0,9292019,0.02,Fall
1012019,57,46.3,38,34,31.1,27,79,57.9,33,15,7.2,0,27.1,27.1,27,0,9302019,0.09,Fall
1022019,60,45.6,0,34,27.5,0,82,50.5,0,21,4.7,0,27.2,27.1,27.1,0,1012019,0,Fall
1032019,60,48.6,0,32,26.2,0,54,39.1,0,14,7.2,0,27.1,27,26.9,0,1022019,0,Fall
1042019,55,47.2,42,43,38,30,93,72.3,45,17,8.8,0,27.3,27.1,26.9,0,1032019,0,Fall
1052019,61,48.4,37,35,32,28,82,56.7,29,13,5.3,0,27.4,27.3,27.3,0.02,1042019,0.02,Fall
1062019,64,49.6,35,31,26.1,20,76,44.8,18,9,5.9,0,27.4,27.4,27.3,0,1052019,0.03,Fall
1072019,68,53,39,31,26.1,24,60,37.6,19,14,6,0,27.3,27.1,27,0,1062019,0,Fall
1082019,70,55.6,43,42,32.6,26,71,43.7,27,22,9.1,3,27,26.9,26.7,0,1072019,0,Fall
1092019,48,41.1,34,31,23,19,67,49.8,33,24,16.3,9,27.3,27.1,26.9,0,1082019,0.05,Fall
10102019,47,35.6,24,21,18,14,75,52,29,13,4.4,0,27.4,27.4,27.3,0,1092019,0.17,Fall
10112019,58,42.5,31,20,15.7,8,61,37.9,14,12,7.4,0,27.4,27.3,27.2,0,10102019,0,Fall
10122019,60,45.9,33,20,16.9,14,52,33,19,13,5.9,0,27.2,27.1,27,0,10112019,0,Fall
10132019,61,47.2,36,25,20,17,50,36,21,9,4.3,0,27,27,26.9,0,10122019,0,Fall
10142019,64,49.5,36,35,26.8,20,53,42.2,31,9,5.5,0,27.1,27,26.9,0,10132019,0,Fall
10152019,73,55.5,40,34,25.4,21,51,33.3,17,10,5.8,0,27.2,27.1,27.1,0,10142019,0,Fall
10162019,79,61.5,47,34,23.5,15,56,27.7,9,13,6.2,0,27.1,26.9,26.8,0,10152019,0,Fall
10172019,66,54.8,42,38,29.3,13,68,42.3,13,13,8.3,0,26.9,26.8,26.7,0,10162019,0,Fall
10182019,58,47.5,39,37,30.9,22,82,56.5,26,14,7.4,0,27,27,26.9,0.01,10172019,0.51,Fall
10192019,51,45.2,41,44,29.9,0,100,58.7,0,28,12.6,0,27,26.9,26.7,0,10182019,0.15,Fall
10202019,50,44,36,31,29.2,27,73,57,44,12,5.6,0,27.2,27.1,27,0.21,10192019,1.17,Fall
10212019,55,47.8,40,37,34.2,32,79,60.7,43,12,4.6,0,27.3,27.2,27.1,0,10202019,0.61,Fall
10222019,64,52.1,45,47,41.5,36,80,67.9,48,9,4.2,0,27.3,27.3,27.2,0,10212019,0.13,Fall
10232019,59,49.8,42,43,30.8,24,83,51,26,21,12.1,0,27.4,27.3,27.2,0.02,10222019,0.39,Fall
10242019,59,44.9,33,26,22.1,15,66,44.3,18,10,4,0,27.5,27.4,27.4,0,10232019,0.1,Fall
10252019,68,51.5,41,29,25.8,23,53,39.3,20,16,6.4,0,27.4,27.2,27,0,10242019,0,Fall
10262019,52,43.8,37,30,26.6,23,63,51.9,34,26,15.8,0,27.1,27.1,27,0,10252019,0,Fall
10272019,47,36,25,25,12.4,-1,81,46.4,14,17,7,0,27.3,27.2,27.1,0,10262019,0.34,Fall
10282019,41,33.3,25,19,14.1,9,72,48.4,27,9,6.7,0,27.3,27.1,27,0,10272019,0,Fall
10292019,34,26.9,18,19,9.9,-2,81,51.9,24,18,8.3,0,27.4,27.3,27,0,10282019,0,Fall
10302019,40,27.4,17,11,5.3,2,57,41.8,20,10,5.2,0,27.5,27.5,27.4,0,10292019,0,Fall
10312019,43,31.3,22,11,9,7,60,41.1,25,10,4.5,0,27.4,27.4,27.3,0,10302019,0,Fall
1112019,47,33.3,22,15,11.5,9,60,42.7,24,13,4.7,0,27.5,27.4,27.4,0,10312019,0,Fall
1122019,52,37,26,17,15.8,14,63,44.7,22,8,2.9,0,27.4,27.4,27.2,0,1112019,0,Fall
1132019,52,38.2,29,20,17.8,16,61,45.7,26,9,3,0,27.2,27.2,27.1,0,1122019,0,Fall
1142019,59,43.5,31,28,24.2,18,69,49.1,27,8,3.7,0,27.2,27.2,27.2,0,1132019,0,Fall
1152019,61,45.5,35,30,28.6,27,73,54.5,30,8,4,0,27.3,27.2,27.1,0,1142019,0,Fall
1162019,57,43.3,33,31,27.7,25,72,55.8,37,8,3.5,0,27.3,27.2,27.1,0,1152019,0,Fall
1172019,56,43.4,34,28,25.2,23,64,50.6,30,12,5,0,27.4,27.3,27.3,0,1162019,0,Fall
1182019,60,43.2,32,26,24.1,22,67,49.5,25,8,3.9,0,27.4,27.3,27.3,0,1172019,0,Fall
1192019,57,42,31,28,24.8,22,69,52.5,32,7,3,0,27.3,27.2,27.2,0,1182019,0,Fall
11102019,61,47.5,37,38,31.2,27,77,54.8,33,13,5.3,0,27.3,27.2,27.1,0,1192019,0.04,Fall
11112019,54,42.3,31,33,24.4,17,89,54.5,24,21,9.2,3,27.4,27.4,27.3,0,11102019,0.28,Fall
11122019,49,41.6,32,24,22.3,20,66,47.6,32,14,4.7,0,27.3,27.2,27.1,0,11112019,0,Fall
11132019,55,39.1,0,30,24.9,0,76,53.9,0,7,3.9,0,27.2,27.1,27.1,0,11122019,0,Fall
11142019,56,43.8,34,32,30.9,29,82,62.4,40,10,4.2,0,27.2,27.1,27.1,0,11132019,0.25,Fall
11152019,60,46.6,35,36,31,28,76,57.3,33,8,2.9,0,27.2,27.1,27.1,0,11142019,0,Fall
11162019,54,44.5,36,35,31.6,27,86,62.3,40,12,5.3,0,27.3,27.3,27.2,0,11152019,0,Fall
11172019,60,46,36,31,28.9,27,70,53.5,32,8,3.6,0,27.3,27.3,27.2,0,11162019,0.19,Fall
11182019,59,46.6,36,36,31.1,28,73,56.5,36,10,3.7,0,27.2,27,26.8,0,11172019,0.02,Fall
11192019,54,44.8,35,37,32.9,29,79,64,43,20,5.9,0,26.8,26.8,26.7,0,11182019,0.08,Fall
11202019,55,39.7,31,31,28.8,25,89,67.9,38,10,3.8,0,26.9,26.8,26.8,0.01,11192019,0.5,Fall
11212019,47,35,27,28,22.9,20,81,63.3,37,7,2.9,0,27.1,27,26.9,0,11202019,0.15,Fall
11222019,48,35.9,28,25,22.4,20,72,59.5,41,8,4.1,0,27.3,27.2,27.1,0,11212019,0,Fall
11232019,50,36.9,26,25,22.9,20,78,58.7,36,12,4.6,0,27.4,27.3,27.3,0,11222019,0,Fall
11242019,47,36,30,26,24.7,22,75,64.2,44,8,3.2,0,27.3,27.1,27,0,11232019,0,Fall
11252019,44,34.2,28,30,25.6,21,92,72.8,40,18,10.1,0,27,26.9,26.9,0,11242019,0.1,Fall
11262019,36,31.7,24,24,18.5,12,84,60.6,37,31,10.3,0,27,26.8,26.5,0,11252019,0.04,Fall
11272019,44,36.4,31,28,25,22,85,65,42,28,18.2,5,26.6,26.5,26.4,0.01,11262019,0.06,Fall
11282019,40,33.4,28,29,26.5,23,92,76.7,60,5,1.4,0,26.8,26.7,26.6,0,11272019,0,Fall
11292019,34,29.2,26,27,23.8,19,93,80.5,66,15,5.9,0,26.9,26.7,26.6,0.01,11282019,0,Fall
11302019,35,26.5,17,22,18.4,14,88,72.5,50,15,4.9,0,27.2,27.1,26.9,0.02,11292019,0,Fall
1212019,36,31.8,20,32,26.7,13,96,82.2,57,18,11.2,5,27.2,27.1,27.1,0,11302019,0,Fall
1222019,35,33.7,32,33,31.8,30,96,92.8,87,9,2.2,0,27.3,27.3,27.2,0.17,1212019,0,Fall
1232019,39,35.1,33,36,33.5,32,100,94.1,86,6,1.6,0,27.3,27.3,27.2,0.01,1222019,0.02,Fall
1242019,44,36.6,29,35,32.5,28,97,85.9,65,14,3.5,0,27.2,27.1,27,0,1232019,0,Fall
1252019,39,34.3,29,33,31.3,28,100,89.5,76,10,2.6,0,27.3,27.1,27,0,1242019,0,Fall
1262019,51,41.5,37,34,32,31,83,70.2,46,20,10.8,3,27.2,27.2,27.1,0,1252019,0.03,Fall
1272019,51,45.9,38,40,36,31,80,68.7,56,22,13.8,8,27.1,26.9,26.8,0,1262019,0,Fall
1282019,46,43.2,39,41,38.9,34,96,84.6,76,14,7.6,0,27.1,27,26.9,0.06,1272019,0.17,Fall
1292019,45,36.1,30,34,29.7,25,96,78.8,56,10,3.8,0,27.3,27.2,27.1,0.18,1282019,0.12,Fall
12102019,45,35.2,29,30,26.7,24,82,72.1,49,12,6.8,0,27.3,27.2,27.1,0,1292019,0.03,Fall
12112019,43,38.4,33,38,32.8,27,93,80.4,65,13,6.9,0,27.2,27.1,27.1,0,12102019,0,Fall
12122019,48,42.6,39,42,38.9,36,93,86.6,76,13,6.8,0,27.2,27.1,27.1,0.24,12112019,0.13,Fall
12132019,40,36.9,35,36,33.9,32,96,89.3,79,8,3.7,0,27.2,27.1,26.9,0.15,12122019,0.54,Fall
12142019,41,35.4,29,34,31.2,25,100,85.3,63,14,7.6,0,27,27,26.9,0.11,12132019,0.23,Fall
12152019,36,31.4,27,26,23.6,22,86,73.4,59,9,3.8,0,27.3,27.1,26.9,0.03,12142019,0,Fall
12162019,36,27.4,21,22,19.6,17,85,73.4,55,8,2.8,0,27.5,27.4,27.3,0,12152019,0.13,Fall
12172019,36,26.7,20,21,15.9,11,81,64.2,50,16,10.2,0,27.5,27.4,27.3,0,12162019,0.06,Fall
12182019,34,28,23,21,17.5,14,75,65.2,50,8,3.6,0,27.3,27.1,27.1,0,12172019,0,Fall
12192019,45,36.8,31,33,27.7,22,82,69.8,58,20,9.8,0,27.2,27.1,27.1,0,12182019,0,Fall
12202019,50,45.5,41,33,30.5,28,65,56.1,50,20,14.1,10,27.2,27.2,27.1,0.01,12192019,0.42,Fall
12212019,49,44.1,40,29,25.9,24,58,49,39,18,13.6,6,27.1,27,27,0,12202019,2.01,Fall
12222019,61,47.8,36,28,21,13,67,38.5,17,28,12,0,26.9,26.8,26.8,0,12212019,2.67,Winter
12232019,47,42.4,37,36,28.9,19,86,61.4,33,9,4.7,0,27,26.9,26.8,0,12222019,0.6,Winter
12242019,40,33.2,30,33,30.6,26,100,90.5,62,7,4.5,0,26.9,26.8,26.8,0.07,12232019,0.25,Winter
12252019,34,31.3,28,31,28,25,96,87.4,75,8,2.8,0,27.1,26.9,26.8,0.11,12242019,0.18,Winter
12262019,33,31.9,30,29,27.4,25,93,83.8,72,9,4.7,0,27.2,27.1,27.1,0.01,12252019,0,Winter
12272019,35,31,27,25,23.3,21,85,73.5,59,9,5.7,0,27.2,27.1,27.1,0,12262019,0,Winter
12282019,38,30.5,25,26,24,22,92,77.9,57,12,2.1,0,27.2,27.2,27.2,0,12272019,0.05,Winter
12292019,32,30.6,28,30,26.4,22,92,84.5,75,10,5.6,0,27.2,27.1,27.1,0,12282019,0.01,Winter
12302019,34,31.5,29,26,23.8,22,82,73.5,61,7,2.2,0,27.4,27.3,27.2,0.05,12292019,0,Winter
12312019,40,36.4,32,33,27.7,23,79,71.1,63,18,10.2,0,27.4,27.2,27,0,12302019,0.01,Winter
